1, -1647350, -1779441, -1925060
2, -1647350, -1774650, -1879153
3, -1639136, -1761741, -1872052
4, -1639136, -1763103, -1903155
5, -1630340, -1755420, -1905681
6, -1630340, -1759603, -1871883
7, -1604014, -1753907, -1927413
8, -1604014, -1759461, -1936362
9, -1604014, -1751206, -1891557
10, -1585098, -1751898, -1876601
11, -1585098, -1752489, -1927045
12, -1585098, -1744254, -1867613
13, -1565931, -1753089, -1860828
14, -1565931, -1739535, -1909859
15, -1565931, -1750092, -1886453
16, -1565931, -1756236, -1860570
17, -1565931, -1748097, -1872619
18, -1564439, -1734154, -1919710
19, -1564439, -1750155, -1916379
20, -1564439, -1734932, -1903389
21, -1558081, -1749425, -1944702
22, -1558081, -1741230, -1913237
23, -1558081, -1751311, -1896548
24, -1558081, -1756112, -1947802
25, -1558081, -1750893, -1916207
26, -1521187, -1742156, -1883661
27, -1521187, -1750477, -1897520
28, -1521187, -1738161, -1879063
29, -1521187, -1742711, -1896100
30, -1521187, -1739390, -1883439
31, -1521187, -1742096, -1902291
32, -1521187, -1733372, -1876962
33, -1521187, -1736328, -1853463
34, -1521187, -1738636, -1927916
35, -1521187, -1749312, -1925236
36, -1521187, -1748044, -1901160
37, -1521187, -1734652, -1875119
38, -1521187, -1740248, -1904559
39, -1521187, -1734127, -1947619
40, -1521187, -1744818, -1890684
41, -1521187, -1746453, -1893316
42, -1521187, -1750926, -1906159
43, -1521187, -1747397, -1885383
44, -1521187, -1742425, -1857909
45, -1521187, -1750448, -1917611
46, -1521187, -1742963, -1892719
47, -1521187, -1742264, -1885782
48, -1521187, -1745461, -1886868
49, -1521187, -1750863, -1930213
50, -1521187, -1743791, -1869697
51, -1521187, -1731983, -1910121
52, -1521187, -1742695, -1900055
53, -1521187, -1743765, -1886440
54, -1521187, -1736742, -1878934
55, -1521187, -1735266, -1895253
56, -1514932, -1725064, -1938665
57, -1514932, -1730744, -1861737
58, -1514932, -1726328, -1893050
59, -1514932, -1735183, -1904964
60, -1508911, -1735739, -1898279
61, -1508911, -1744792, -1871465
62, -1508911, -1740345, -1918623
63, -1508911, -1746688, -1899633
64, -1508911, -1743892, -1874957
65, -1508017, -1749982, -1893721
66, -1508017, -1743884, -1882909
67, -1508017, -1740065, -1922744
68, -1496184, -1733638, -1919746
69, -1496184, -1728354, -1878993
70, -1496184, -1738748, -1887892
71, -1496184, -1733901, -1898973
72, -1496184, -1736078, -1881066
73, -1496184, -1733426, -1955450
74, -1496184, -1723926, -1891688
75, -1496184, -1718429, -1911034
76, -1496184, -1737146, -1890715
77, -1496184, -1717133, -1890898
78, -1496184, -1736386, -1909837
79, -1496184, -1736785, -1869829
80, -1496071, -1728223, -1909566
81, -1495017, -1726253, -1897009
82, -1495017, -1727411, -1883065
83, -1484931, -1729100, -1915520
84, -1484931, -1719507, -1908181
85, -1479198, -1723183, -1870591
86, -1479198, -1735516, -1875061
87, -1479198, -1738429, -1897075
88, -1479198, -1736821, -1901841
89, -1479198, -1728091, -1906597
90, -1478790, -1737829, -1876947
91, -1478790, -1737501, -1886231
92, -1478790, -1722569, -1889277
93, -1478790, -1737522, -1874490
94, -1449747, -1733326, -1881790
95, -1449747, -1726301, -1889797
96, -1449747, -1715693, -1909144
97, -1438543, -1717636, -1876293
98, -1438543, -1725304, -1892419
99, -1438543, -1733301, -1906052
100, -1438543, -1740488, -1912781
