1, -5373709, -5805747, -6373039
2, -5250779, -5730706, -6304317
3, -5040928, -5666623, -6233936
4, -5040928, -5676448, -6227337
5, -5040928, -5685616, -6210486
6, -5040928, -5867118, -23681403
7, -5040928, -5653702, -6210553
8, -5040928, -5682219, -6156889
9, -4925641, -5660035, -6201899
10, -4925641, -5682676, -6282434
11, -4925641, -5637277, -6310211
12, -4925641, -5826400, -24648329
13, -4925641, -5623747, -6234531
14, -4925641, -5626019, -6089201
15, -4917096, -5651189, -6357812
16, -4917096, -5674481, -6320692
17, -4917096, -5646564, -6393431
18, -4917096, -5688721, -6219826
19, -4917096, -5628147, -6319506
20, -4917096, -5618192, -6173272
21, -4917096, -5631104, -6371227
22, -4917096, -5612102, -6541628
23, -4917096, -5627850, -6334570
24, -4917096, -5686865, -6272984
25, -4917096, -5647697, -6311543
26, -4917096, -5857355, -25613458
27, -4917096, -5646686, -6221219
28, -4917096, -5631636, -6257303
29, -4896167, -5641644, -6362147
30, -4896167, -5576776, -6098402
31, -4896167, -5795687, -24704856
32, -4896167, -5614659, -6249547
33, -4896167, -5624953, -6292603
34, -4896167, -5774348, -23787947
35, -4896167, -5599600, -6449887
36, -4896167, -5620109, -6265183
37, -4896167, -5645250, -6185726
38, -4896167, -5614510, -6196731
39, -4896167, -5588835, -6341288
40, -4896167, -5616779, -6247876
41, -4896167, -5661068, -6234940
42, -4869810, -5647590, -6424807
43, -4869810, -5637989, -6392737
44, -4869810, -5681306, -6325930
45, -4869810, -5653655, -6274441
46, -4831179, -5632280, -6193918
47, -4831179, -5622246, -6414381
48, -4826549, -5792486, -24789441
49, -4826549, -5649906, -6364899
50, -4826549, -5649248, -6320456
51, -4826549, -5587437, -6175658
52, -4826549, -5598344, -6275376
53, -4826549, -5613569, -6450212
54, -4826549, -5668866, -6225588
55, -4660165, -5608662, -6147997
56, -4660165, -5606163, -6253996
57, -4660165, -5625125, -6336684
58, -4660165, -5606339, -6262553
59, -4660165, -5580636, -6471382
60, -4660165, -5596678, -6466423
61, -4660165, -5572384, -6403558
62, -4660165, -5587280, -6174753
63, -4660165, -5571428, -6277062
64, -4660165, -5611403, -6310924
65, -4660165, -5645401, -6223095
66, -4660165, -5598425, -6254384
67, -4660165, -5615303, -6311973
68, -4660165, -5790431, -24326066
69, -4660165, -5585382, -6311391
70, -4660165, -5761703, -24843890
71, -4660165, -5581676, -6317664
72, -4660165, -5569373, -6376926
73, -4660165, -5611791, -6283120
74, -4660165, -5629098, -6290796
75, -4660165, -5629645, -6322323
76, -4660165, -5756761, -21801530
77, -4660165, -5581510, -6201224
78, -4660165, -5594615, -6266214
79, -4660165, -5612155, -6259145
80, -4660165, -5577278, -6312372
81, -4660165, -5576212, -6348957
82, -4660165, -5612176, -6286489
83, -4660165, -5580880, -6295912
84, -4660165, -5778605, -25163056
85, -4568098, -5560547, -6326417
86, -4568098, -5590947, -6169236
87, -4568098, -5582716, -6235665
88, -4568098, -5641352, -6278297
89, -4568098, -5606567, -6332469
90, -4568098, -5601163, -6379742
91, -4568098, -5589203, -6355132
92, -4568098, -5551527, -6341134
93, -4568098, -5571993, -6402019
94, -4568098, -5554053, -6216492
95, -4568098, -5510155, -6305805
96, -4518790, -5528463, -6213691
97, -4518790, -5563066, -6298849
98, -4518790, -5571010, -6329957
99, -4518790, -5512699, -6293978
100, -4518790, -5557781, -6213555
