1, -2071594, -2231387, -2407047
2, -2059726, -2213061, -2405953
3, -2033971, -2203635, -2361931
4, -2033971, -2232906, -11458273
5, -1981521, -2201222, -2365456
6, -1981521, -2197134, -2357794
7, -1981521, -2219291, -11230505
8, -1981521, -2187075, -2412433
9, -1981521, -2191096, -2399127
10, -1981521, -2195781, -2398515
11, -1981521, -2225593, -11265474
12, -1981521, -2194339, -2380945
13, -1981521, -2193300, -2372030
14, -1968167, -2222220, -11682472
15, -1968167, -2207594, -10423836
16, -1968167, -2177311, -2357824
17, -1968167, -2204882, -10693575
18, -1940222, -2173712, -2363199
19, -1940222, -2183955, -2395077
20, -1929584, -2215670, -11160861
21, -1929584, -2182681, -2393252
22, -1929584, -2178903, -2367909
23, -1929584, -2181934, -2397856
24, -1929584, -2180008, -2363619
25, -1910625, -2178019, -2375518
26, -1909301, -2178739, -2383302
27, -1907089, -2210987, -11700593
28, -1897028, -2180810, -2408250
29, -1866469, -2206136, -11433001
30, -1866469, -2201363, -10211386
31, -1866469, -2167433, -2387679
32, -1866469, -2169645, -2397120
33, -1851611, -2163878, -2360376
34, -1845255, -2167320, -2353032
35, -1845255, -2198231, -11572815
36, -1845255, -2192740, -10053642
37, -1845255, -2188647, -11000660
38, -1815117, -2163208, -2382637
39, -1815117, -2161729, -2397680
40, -1815117, -2161047, -2378389
41, -1815117, -2168362, -2366501
42, -1815117, -2162281, -2336987
43, -1815016, -2190056, -11317256
44, -1797124, -2183026, -11258999
45, -1797124, -2149053, -2351241
46, -1797124, -2154094, -2368684
47, -1797124, -2156159, -2423921
48, -1797124, -2147262, -2397879
49, -1797124, -2181653, -11705911
50, -1797124, -2154879, -2374823
51, -1797124, -2149918, -2445963
52, -1797124, -2182794, -11777253
53, -1797124, -2221311, -11705466
54, -1797124, -2152600, -2371453
55, -1797124, -2145604, -2353481
56, -1797124, -2138870, -2353398
57, -1783228, -2146836, -2371928
58, -1783228, -2173855, -9504288
59, -1782037, -2180934, -10908303
60, -1782037, -2155450, -2399779
61, -1782037, -2141626, -2356731
62, -1780103, -2141073, -2372789
63, -1780103, -2123134, -2376258
64, -1769615, -2132369, -2412526
65, -1769615, -2133721, -2368282
66, -1755724, -2134120, -2385344
67, -1755724, -2157563, -9587643
68, -1755724, -2136191, -2387920
69, -1745185, -2137551, -2363330
70, -1740613, -2187141, -11350970
71, -1740613, -2134000, -2416521
72, -1719640, -2159213, -11281505
73, -1719640, -2133130, -2369820
74, -1719640, -2148742, -11812864
75, -1710303, -2122017, -2358007
76, -1710303, -2121345, -2364455
77, -1705823, -2132895, -2376340
78, -1683158, -2133332, -2387083
79, -1683158, -2133698, -2355810
80, -1683158, -2128758, -2398945
81, -1676285, -2127369, -2406239
82, -1660290, -2124578, -2366513
83, -1660290, -2136797, -2424352
84, -1660290, -2132630, -2392469
85, -1660290, -2116289, -2374650
86, -1660290, -2150735, -11543787
87, -1660290, -2125748, -2361864
88, -1660290, -2117196, -2359388
89, -1660290, -2136382, -9037220
90, -1660290, -2126291, -2363770
91, -1660290, -2120691, -2423224
92, -1660290, -2168716, -11125773
93, -1660290, -2122985, -2386931
94, -1660290, -2110999, -2363048
95, -1660290, -2111217, -2402726
96, -1640603, -2155585, -11346377
97, -1640603, -2109063, -2379353
98, -1640603, -2177641, -11837964
99, -1640603, -2128083, -2377122
100, -1640603, -2143107, -12118926
