1, -2064895, -2224715, -2361331
2, -2042919, -2213314, -2365806
3, -2042919, -2243244, -10873724
4, -2042919, -2200608, -2424339
5, -2042919, -2199598, -2341312
6, -2034195, -2200400, -2366738
7, -2034195, -2196929, -2421710
8, -2007710, -2194016, -2347633
9, -1993047, -2197328, -2409736
10, -1993047, -2187755, -2356745
11, -1985968, -2235590, -11593174
12, -1981812, -2193396, -2440355
13, -1981812, -2188060, -2349850
14, -1967152, -2183278, -2359037
15, -1921015, -2189818, -2363717
16, -1921015, -2184164, -2340968
17, -1921015, -2179458, -2347587
18, -1921015, -2216755, -10046304
19, -1921015, -2178224, -2411157
20, -1921015, -2176534, -2381931
21, -1921015, -2178930, -2372499
22, -1920404, -2171049, -2394598
23, -1920404, -2227511, -11721462
24, -1891360, -2183483, -2374028
25, -1891360, -2177705, -2390491
26, -1891360, -2168188, -2348574
27, -1891360, -2155809, -2365148
28, -1891360, -2165594, -2370485
29, -1891360, -2168123, -2355076
30, -1891360, -2178187, -2407380
31, -1891360, -2210895, -9916905
32, -1891360, -2180210, -2395532
33, -1885749, -2178070, -2349848
34, -1877364, -2175130, -2374615
35, -1877364, -2170708, -2393794
36, -1877364, -2173894, -2419630
37, -1877364, -2161290, -2364142
38, -1868728, -2163274, -2380224
39, -1858598, -2156870, -2382616
40, -1858598, -2156929, -2379088
41, -1858598, -2159640, -2384343
42, -1858598, -2154696, -2381567
43, -1858598, -2168591, -2405121
44, -1858598, -2249249, -11622463
45, -1852112, -2150910, -2389103
46, -1852112, -2161981, -2384426
47, -1852112, -2166100, -2375179
48, -1852112, -2153442, -2368994
49, -1843074, -2159733, -2372282
50, -1821852, -2154729, -2347636
51, -1821852, -2158325, -2414792
52, -1821852, -2154545, -2359168
53, -1821852, -2144669, -2369692
54, -1821852, -2148482, -2368646
55, -1821852, -2198499, -11686623
56, -1821852, -2156036, -2393494
57, -1818697, -2152067, -2397921
58, -1818697, -2201799, -10799344
59, -1818697, -2167035, -2371554
60, -1810643, -2160008, -2386960
61, -1810643, -2142293, -2336562
62, -1810643, -2142942, -2373268
63, -1810643, -2191037, -11028316
64, -1807117, -2157188, -2366683
65, -1807117, -2143505, -2353936
66, -1799926, -2148232, -2380401
67, -1799926, -2136356, -2360433
68, -1799926, -2182210, -11151115
69, -1799926, -2146557, -2351944
70, -1799926, -2195749, -11777007
71, -1799926, -2154721, -2372360
72, -1799926, -2146095, -2352796
73, -1749155, -2137176, -2372552
74, -1749155, -2146675, -2390599
75, -1749155, -2189528, -10921287
76, -1749155, -2196287, -11680117
77, -1749155, -2137649, -2337589
78, -1749155, -2131570, -2406025
79, -1749155, -2137777, -2334478
80, -1749155, -2134947, -2350762
81, -1749155, -2138569, -2386620
