1, -5238929, -5759084, -6396391
2, -5238929, -5718051, -6442715
3, -5238929, -5702601, -6215474
4, -4924306, -5659417, -6195227
5, -4924306, -5735432, -24156479
6, -4924306, -5761270, -24855029
7, -4924306, -5746723, -24204132
8, -4924306, -5625107, -6168653
9, -4924306, -5620578, -6215882
10, -4924306, -5646497, -6434357
11, -4842977, -5596167, -6386449
12, -4842977, -5608814, -6371212
13, -4842977, -5623011, -6264758
14, -4842977, -5588056, -6337634
15, -4842977, -5659367, -24515691
16, -4698984, -5677336, -23074006
17, -4698984, -5577612, -6288826
18, -4698984, -5586535, -6157283
19, -4698984, -5589101, -6303935
20, -4698984, -5698124, -24403799
21, -4698984, -5596568, -6411532
22, -4698984, -5688806, -23603996
23, -4698984, -5613570, -6558520
24, -4698984, -5596089, -6346091
25, -4698984, -5672032, -24497490
26, -4698984, -5557001, -6266491
27, -4698984, -5538339, -6475874
28, -4698984, -5507657, -6336931
29, -4621454, -5504358, -6315669
30, -4621454, -5567977, -6194013
31, -4621454, -5519719, -6238314
32, -4621454, -5518507, -6279224
33, -4621454, -5527549, -6250748
34, -4621454, -5518623, -6274673
35, -4621454, -5521254, -6441295
36, -4621454, -5623667, -22244631
37, -4603998, -5481478, -6383418
38, -4603998, -5484252, -6392903
39, -4583263, -5477834, -6292493
40, -4548827, -5476969, -6318340
41, -4548827, -5473168, -6498665
42, -4548827, -5584427, -24964953
43, -4534935, -5472165, -6503858
44, -4534935, -5450861, -6241885
45, -4534935, -5448977, -6256490
46, -4534935, -5456896, -6381548
47, -4534935, -5569423, -22046427
48, -4482108, -5493527, -6318594
49, -4482108, -5580114, -24394623
50, -4482108, -5467297, -6295491
51, -4482108, -5487086, -6421240
52, -4482108, -5442379, -6390861
53, -4480657, -5433315, -6334209
54, -4480657, -5476625, -6457992
55, -4480657, -5455860, -6370474
56, -4443367, -5479584, -6411268
57, -4443367, -5545946, -24784342
58, -4443367, -5507873, -21662153
59, -4443367, -5451544, -6276577
60, -4443367, -5462613, -6401358
61, -4443367, -5529324, -25349427
62, -4443367, -5432644, -6480474
63, -4443367, -5409086, -6604401
64, -4443367, -5469630, -6329087
65, -4424741, -5460524, -6511380
66, -4424741, -5426439, -6307861
67, -4424741, -5394353, -6412907
68, -4424741, -5367968, -6215476
69, -4400020, -5417742, -6243466
