1, -5016571, -5751951, -6411916
2, -5016571, -5819576, -25004894
3, -5016571, -5707777, -6333164
4, -5016571, -5763518, -24571690
5, -5016571, -5669710, -6213729
6, -5016571, -5694860, -6257022
7, -5016571, -5738877, -23434651
8, -5016571, -5682060, -6267176
9, -5016571, -5699013, -6489695
10, -5016571, -5691372, -6330919
11, -5016571, -5768857, -24844348
12, -5016571, -5739168, -24322380
13, -5016571, -5673826, -6450679
14, -5016571, -5657161, -6384140
15, -4925142, -5656316, -6227696
16, -4925142, -5627424, -6412321
17, -4888876, -5715858, -24254361
18, -4888876, -5662670, -6326897
19, -4888876, -5651975, -6242474
20, -4888876, -5733114, -24793507
21, -4888876, -5647652, -6237828
22, -4888876, -5637388, -6379161
23, -4851990, -5644469, -6319357
24, -4851990, -5658297, -6383401
25, -4851990, -5643285, -6372752
26, -4851990, -5643219, -6400579
27, -4851990, -5636743, -6402714
28, -4851990, -5654080, -6449367
29, -4851990, -5636640, -6329034
30, -4851990, -5649839, -6359107
31, -4851990, -5665837, -6415812
32, -4851990, -5627710, -6318843
33, -4842031, -5646810, -6392393
34, -4842031, -5635315, -6460669
35, -4842031, -5720336, -24742886
36, -4842031, -5739822, -25040931
37, -4842031, -5620713, -6478887
38, -4770222, -5603131, -6227192
39, -4770222, -5605795, -6264161
40, -4770222, -5605890, -6555943
41, -4770222, -5705035, -22386315
42, -4770222, -5631611, -6414184
43, -4770222, -5779870, -24927162
44, -4770222, -5563890, -6437817
45, -4687716, -5574798, -6444169
46, -4687716, -5599123, -6364584
47, -4682411, -5559433, -6436423
48, -4657975, -5568525, -6232621
49, -4657975, -5639507, -23982306
50, -4657975, -5584971, -6284659
51, -4657975, -5684821, -24630450
52, -4657975, -5582497, -6201815
53, -4657975, -5572726, -6297149
54, -4657975, -5575913, -6420323
55, -4617224, -5534453, -6438273
56, -4617224, -5571252, -6476490
57, -4617224, -5570027, -6236230
58, -4617224, -5532959, -6407312
59, -4617224, -5561664, -6311643
60, -4617224, -5569315, -6286389
61, -4501213, -5586204, -6355096
62, -4501213, -5586407, -6556662
63, -4501213, -5722459, -23800264
64, -4501213, -5637454, -24464752
65, -4501213, -5647658, -22392262
66, -4501213, -5531909, -6183310
67, -4501213, -5631308, -24195192
68, -4501213, -5559046, -6384313
69, -4501213, -5553489, -6508850
70, -4482318, -5653893, -22389626
71, -4482318, -5559529, -6338802
72, -4482318, -5666770, -24633379
73, -4482318, -5572273, -6362325
74, -4482318, -5560252, -6310005
75, -4482318, -5548015, -6410269
76, -4482318, -5541428, -6334750
77, -4482318, -5605020, -24455074
78, -4482318, -5538769, -6372188
79, -4460110, -5511550, -6348473
80, -4460110, -5564668, -24628313
