1, -1649583, -1791428, -1906633
2, -1649583, -1774461, -1910262
3, -1649583, -1782809, -1919326
4, -1648405, -1779289, -1884425
5, -1648405, -1775864, -1899136
6, -1648405, -1776279, -1904112
7, -1646728, -1781383, -1892517
8, -1646728, -1778252, -1904087
9, -1646728, -1775965, -1892961
10, -1646728, -1783189, -1916582
11, -1646728, -1775847, -1929584
12, -1646728, -1780847, -1903270
13, -1646728, -1773192, -1869998
14, -1641184, -1774964, -1901365
15, -1641184, -1774730, -1905225
16, -1641184, -1780092, -1898774
17, -1641184, -1775752, -1904587
18, -1641184, -1782364, -1927528
19, -1641184, -1775703, -1876966
20, -1641184, -1769690, -1898059
21, -1641184, -1768711, -1942779
22, -1641184, -1769462, -1917000
23, -1641184, -1775140, -1899834
24, -1641184, -1776520, -1928538
25, -1634606, -1778498, -1908649
26, -1634606, -1772414, -1901156
27, -1634606, -1772580, -1945429
28, -1611954, -1773965, -1881303
29, -1611954, -1766612, -1876687
30, -1611954, -1769430, -1880201
31, -1611954, -1771509, -1931424
32, -1611954, -1782458, -1899394
33, -1611954, -1772300, -1895904
34, -1611954, -1773832, -1914268
35, -1611954, -1781395, -1884932
36, -1611954, -1771108, -1886892
37, -1611954, -1774412, -1921665
38, -1611954, -1779410, -1912505
39, -1611954, -1779221, -1882966
40, -1611954, -1766026, -1884085
41, -1611954, -1769367, -1883792
42, -1611954, -1780060, -1915740
43, -1611954, -1771256, -1904736
44, -1611954, -1783176, -1898504
45, -1611954, -1779763, -1916126
46, -1611954, -1773194, -1888868
47, -1611954, -1770652, -1892176
48, -1611954, -1769086, -1903879
49, -1611954, -1770875, -1942836
50, -1583646, -1768720, -1883274
51, -1583646, -1773198, -1889008
52, -1583646, -1766010, -1892803
53, -1583646, -1775043, -1908909
54, -1583646, -1774402, -1895695
55, -1583646, -1776450, -1888976
56, -1583646, -1773319, -1889764
57, -1583646, -1764137, -1877294
58, -1583646, -1774685, -1936273
59, -1583646, -1768097, -1926308
60, -1583646, -1772201, -1907835
61, -1583646, -1781881, -1890056
62, -1583646, -1776045, -1896139
63, -1583646, -1772791, -1892287
64, -1583646, -1773655, -1893655
65, -1583646, -1772761, -1912729
66, -1583646, -1764866, -1879964
67, -1583646, -1773256, -1915898
68, -1583646, -1771181, -1922711
69, -1583646, -1766876, -1961418
70, -1583646, -1777121, -1913053
71, -1583646, -1776005, -1938986
72, -1583646, -1767718, -1892892
73, -1583646, -1773019, -1918494
74, -1583646, -1773897, -1892223
75, -1583646, -1772087, -1939663
76, -1583646, -1772413, -1886175
77, -1583646, -1770761, -1900587
78, -1583646, -1774646, -1886839
79, -1583646, -1773215, -1902567
80, -1583646, -1777130, -1880578
81, -1583646, -1775200, -1913029
82, -1583646, -1770840, -1936891
83, -1583646, -1771376, -1902409
84, -1583646, -1781505, -1906610
85, -1583646, -1773945, -1906207
86, -1583646, -1771315, -1907003
87, -1583646, -1774063, -1908084
88, -1583646, -1761217, -1891541
89, -1583646, -1777727, -1877555
90, -1583646, -1765613, -1922067
91, -1583646, -1771791, -1879443
92, -1583646, -1771496, -1921836
93, -1583646, -1766699, -1911800
94, -1583646, -1773389, -1893320
95, -1583646, -1763385, -1897486
96, -1583646, -1774671, -1929160
97, -1583646, -1777439, -1915233
98, -1583646, -1770292, -1887524
99, -1583646, -1774482, -1908296
100, -1583646, -1770636, -1882817
