1, -2087560, -2225950, -2369997
2, -2076326, -2197843, -2392048
3, -2013388, -2194951, -2372665
4, -2013388, -2197575, -2360058
5, -2013388, -2189305, -2356669
6, -2013388, -2203050, -2385279
7, -2013388, -2189225, -2431566
8, -2013388, -2199485, -2357825
9, -2013388, -2181366, -2336418
10, -2013388, -2185434, -2360735
11, -2013388, -2190169, -2428296
12, -2013388, -2194598, -2348154
13, -2013388, -2184115, -2345959
14, -2013388, -2191443, -2424116
15, -2013388, -2190831, -2378474
16, -2013388, -2178680, -2333759
17, -2013388, -2180705, -2344636
18, -2013388, -2197026, -2356607
19, -2013388, -2194807, -2348585
20, -2013388, -2187575, -2351373
21, -1995915, -2191041, -2325871
22, -1995915, -2183646, -2332644
23, -1995915, -2184851, -2361200
24, -1995915, -2179822, -2374575
25, -1970807, -2161169, -2383896
26, -1970807, -2179228, -2339924
27, -1970807, -2191490, -2381160
28, -1970807, -2188049, -2375095
29, -1966254, -2174089, -2356789
30, -1955919, -2187466, -2355904
31, -1920343, -2173705, -2392466
32, -1920343, -2178868, -2355082
33, -1920343, -2180299, -2329544
34, -1920343, -2179603, -2377335
35, -1904485, -2186733, -2355203
36, -1904485, -2182570, -2333445
37, -1904485, -2182161, -2344291
38, -1904485, -2184593, -2396511
39, -1904485, -2173209, -2372319
40, -1904485, -2168593, -2330123
41, -1904485, -2169657, -2336264
42, -1904485, -2181045, -2381320
43, -1904485, -2175464, -2347382
44, -1904485, -2180188, -2344991
45, -1904485, -2181317, -2367866
46, -1904485, -2161290, -2378327
47, -1904485, -2172038, -2320159
48, -1904485, -2176168, -2387590
49, -1904485, -2177507, -2361496
50, -1904485, -2160490, -2348242
51, -1904485, -2169045, -2341654
52, -1851372, -2183868, -2391252
53, -1851372, -2163344, -2351664
54, -1851372, -2155467, -2321439
55, -1851372, -2158464, -2359994
56, -1851372, -2181389, -2344269
57, -1851372, -2169033, -2427475
58, -1851372, -2168050, -2363157
59, -1851372, -2164059, -2311683
60, -1851372, -2156933, -2343789
61, -1851372, -2151258, -2398047
62, -1851372, -2156302, -2328776
63, -1851372, -2168927, -2407239
64, -1851372, -2152738, -2355944
65, -1851372, -2165204, -2347330
66, -1851372, -2154898, -2403737
67, -1851372, -2162212, -2392815
68, -1851372, -2163511, -2343102
69, -1851372, -2173917, -2365411
70, -1851372, -2164777, -2350478
71, -1847614, -2163467, -2325754
72, -1847614, -2166904, -2381871
73, -1847614, -2183255, -2412244
74, -1847614, -2174354, -2437051
75, -1847614, -2176224, -2367893
76, -1847614, -2155309, -2356925
77, -1847614, -2168995, -2343571
78, -1847614, -2159593, -2403015
79, -1847614, -2173216, -2409368
80, -1837523, -2154699, -2392554
81, -1837523, -2154563, -2381480
82, -1837523, -2153110, -2380991
83, -1837523, -2154588, -2363675
84, -1837523, -2164292, -2354485
85, -1810521, -2141282, -2345791
86, -1810521, -2144797, -2335683
87, -1810521, -2147934, -2362698
88, -1810521, -2156748, -2370982
89, -1810521, -2150941, -2339985
90, -1810521, -2159661, -2334486
91, -1810521, -2166007, -2335473
92, -1810521, -2162209, -2378601
93, -1810521, -2144995, -2360924
94, -1810521, -2137351, -2398317
95, -1810521, -2149872, -2384535
96, -1807456, -2137314, -2365834
97, -1807456, -2149060, -2343505
98, -1807456, -2157010, -2349727
99, -1807456, -2149005, -2382360
100, -1807456, -2140947, -2339191
